name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-02-17T21:00:00,11.6,11.6,5,63.5,0,0,,,,14.8,0.6,42,1013.9,52.4,24.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-17T22:00:00,11.6,11.6,4.9,63.62,0,0,,,,10.9,4.5,353,1013.9,52.4,21.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-17T23:00:00,11.6,11.6,5.1,64.25,0,0,,,,18.4,3.2,278,1013.9,52.4,19.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T00:00:00,11.1,11.1,5.1,66.24,0,0,,,,7.6,3.2,275,1013.9,52.4,17.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T01:00:00,11.2,11.2,5.2,66.47,0,0,,,,10.5,3.5,315,1014.2,52.4,18.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T02:00:00,10.7,10.7,5.6,70.45,0,0,,,,7.6,0.9,318,1014.5,55.5,28.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T03:00:00,10.3,10.3,5.4,71.35,0,0,,,,7.6,0.6,283,1014.9,55.5,27.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T04:00:00,9.7,8.3,5.4,74.78,0,0,,,,14.4,10.1,350,1013.9,43.1,17.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T05:00:00,9.8,9.1,5.1,72.79,0,0,,,,3.6,6.8,17,1013.9,49.3,19.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T06:00:00,9.5,9.5,5.1,73.79,0,0,,,,7.6,0.5,164,1014.5,49.3,16.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T07:00:00,8.8,8.8,4.9,76.74,0,0,,,,7.4,3.5,25,1014.9,43.1,11.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T08:00:00,8.7,8.7,5,77.66,0,0,,,,10,0.9,354,1014.9,55.6,11.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T09:00:00,8.7,8.7,5.8,82.1,0,0,,,,12.4,4.1,209,1015.9,65.3,11.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T10:00:00,10.2,10.2,6.2,76.21,0,0,,,,9,4.9,306,1016.2,81.5,11.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T11:00:00,11,11,5.7,69.64,0,0,,,,22.3,8.6,303,1016.9,81.5,11.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T12:00:00,12.3,12.3,5.4,62.86,0,0,,,,23.4,7.3,311,1016.9,33.8,11.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T13:00:00,13.4,13.4,5.4,58.47,0,0,,,,14.9,3.5,341,1016.6,47.8,11.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T14:00:00,15.1,15.1,5.3,51.84,0,0,,,,10,3.9,5,1015.9,30.1,12.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T15:00:00,15.3,15.3,5.7,52.61,0,0,,,,10,3.6,77,1015.9,13,12.7,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T16:00:00,15.7,15.7,5.5,50.63,0,0,,,,12.1,3.8,184,1015.3,6.3,12.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T17:00:00,15.1,15.1,5.3,51.93,0,0,,,,18.4,8.2,268,1014.9,6.4,12.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T18:00:00,13.7,13.7,6.2,60.38,0,0,,,,17.2,11.6,268,1015.6,21.6,21.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T19:00:00,11.4,11.4,6.6,72.61,0,0,,,,24,10.6,6,1016.2,11.3,17.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T20:00:00,9,7.8,5.8,80.43,0,0,,,,,8.1,31,1016.5,49.7,12,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T21:00:00,7.7,7.7,5.4,85.22,0,0,,,,18.4,4.7,66,1016.6,28.2,6.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T22:00:00,6.9,6.9,5.4,89.67,0,0,,,,11,4.4,61,1016.5,28.2,4.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-18T23:00:00,6.9,6.9,5.6,91.59,0,0,,,,14.8,4.7,39,1016.6,52.6,2.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T00:00:00,6.8,5.3,5.6,92,0,0,,,,11.2,7.7,118,1016.5,0,0.4,,,,,Clear,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T01:00:00,6.4,6.4,5.5,94.03,0,0,,,,14.2,4,122,1016.2,,0,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T02:00:00,6.4,6.4,5.5,94.11,0,0,,,,7.6,3.6,107,1016,,0,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T03:00:00,6.4,6.4,5.6,94.55,0,0,,,,7.6,2.9,160,1015.9,,0,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T04:00:00,6.4,6.4,5.7,95.62,0,0,,,,7.1,3.6,155,1015.2,,0,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T05:00:00,6.5,6.5,5.7,95.09,0,0,,,,7.6,3.6,184,1015.2,,0.2,,,,,Clear,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T06:00:00,6.5,6.5,5.9,96.13,0,0,,,,11.2,4.2,149,1014.9,100,2.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T07:00:00,6.2,4.1,5.8,96.75,0,0,,,,14.8,10.1,174,1015,100,1.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T08:00:00,6.1,5.4,5.5,96.24,0,0,,,,11.2,4.9,156,1014.6,,0.1,,,,,Clear,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T09:00:00,6,4.3,5.3,95.65,0,0,,,,18.4,8.1,168,1014.5,,0.1,,,,,Clear,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T10:00:00,6.2,6.2,5.8,97.77,0,0,,,,17.2,4.6,182,1014.2,100,0.8,,,,,Overcast,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T11:00:00,6.8,5.2,6.2,95.7,0,0,,,,14.4,8.2,179,1014.2,99.6,2.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T12:00:00,8.4,6.8,6.4,87.15,0,0,,,,18.4,9.3,181,1013.9,98.9,4.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T13:00:00,8.5,6.5,6.1,85.08,0,0,,,,25.4,11.8,174,1012.9,98.9,4.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T14:00:00,9.2,7.3,5.9,79.91,0,0,,,,22.3,12.4,189,1012.9,90.7,7.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T15:00:00,9.3,7.4,5.9,79.7,0,0,,,,22.3,12.5,180,1011.9,90,8.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T16:00:00,9.6,7.8,5.7,76.48,0,0,,,,25.4,12.1,172,1010.8,67.1,11.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T17:00:00,9.5,8.5,5.5,75.99,0,0,,,,22.3,8.1,180,1010.8,89.6,11.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T18:00:00,9,9,5.7,79.91,0,0,,,,11.2,3.9,175,1010.5,90,14.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T19:00:00,9,7.8,5.7,79.91,0,0,,,,14.4,7.9,124,1010.5,77.8,10.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T20:00:00,8.3,6.5,5.4,81.97,0,0,,,,11.2,10.9,110,1010.2,38.8,9.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T21:00:00,8.1,6.7,6,86.74,0,0,,,,11.2,8,112,1010.2,38.8,7.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T22:00:00,7.4,7.4,5.7,89.36,0,0,,,,14.8,4.3,126,1009.9,38.8,4.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-19T23:00:00,6.9,5.6,5.7,92.14,0,0,,,,7.6,7.1,140,1009.7,23.7,3.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T00:00:00,6.1,4,5,92.74,0,0,,,,11.2,9.9,135,1009.7,20.4,3.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T01:00:00,6.2,6.2,5.3,94,0,0,,,,10.6,4.6,123,1009.7,82.2,2.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T02:00:00,6.4,4.8,4.8,89.86,0,0,,,,11.2,7.9,114,1009.1,95.9,3.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T03:00:00,6.1,6.1,4.6,90.28,0,0,,,,,4.2,124,1009.1,97.3,3.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T04:00:00,6,6,4.4,88.91,0,0,,,,13.9,4.3,122,1008.7,81.9,3.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T05:00:00,5.5,3.9,4,90.27,0,0,,,,7.6,7.4,114,1008.7,26.5,2.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T06:00:00,4.9,3.4,3.7,91.36,0,0,,,,7.6,6.8,133,1008.7,66,56.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T07:00:00,4.6,2.3,3.4,91.71,0,0,,,,16.8,9.8,139,1008.7,77,6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T08:00:00,4.2,2.4,3.1,92.34,0,0,,,,18.4,7.3,132,1008.8,72.7,5.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T09:00:00,4.8,3.2,3.5,91.67,0,0,,,,14.1,7,140,1009.1,73.9,6.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T10:00:00,6,4.5,4,87.19,0,0,,,,13.7,7.6,151,1009.4,89.3,9.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T11:00:00,7.7,6.4,4.8,81.88,0,0,,,,14.4,7.8,168,1009.7,88.9,9.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T12:00:00,9.8,8.9,5.5,74.49,0,0,,,,14.4,7.7,142,1009.7,81.7,9.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T13:00:00,11.8,11.8,6,67.53,0,0,,,,17.5,8,141,1009.1,88.9,11.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T14:00:00,13.7,13.7,6.3,60.93,0,0,,,,18,8.1,143,1009.1,90,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T15:00:00,13.6,13.6,5.7,58.82,0,0,,,,25.3,9.2,175,1008.4,90,15,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T16:00:00,13.3,13.3,6,61.42,0,0,,,,22.3,11.2,182,1008.5,89.6,15.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T17:00:00,13.2,13.2,5.9,61.1,0,0,,,,18.4,8.5,196,1009.1,90,15.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T18:00:00,12.2,12.2,5.7,64.57,0,0,,,,14.8,7.1,197,1009.1,90,16.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T19:00:00,11.5,11.5,5.9,68.66,0,0,,,,10.8,3.5,190,1009.1,52.4,17.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T20:00:00,11.1,11.1,5.8,69.62,0,0,,,,3.6,3.9,143,1009.1,52.4,17.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T21:00:00,10.7,10.7,5.8,71.45,0,0,,,,7.6,4.2,135,1009.1,52.4,14.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T22:00:00,11,11,5.8,70.4,0,0,,,,11.2,7.6,163,1010.2,52.4,13.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-20T23:00:00,10.8,10.8,6.3,73.6,0,0,,,,11.2,7,165,1010.2,55.5,15.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T00:00:00,10.4,10.4,6.3,75.84,0,0,,,,7.6,7.6,170,1010.2,52.4,14.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T01:00:00,10.3,10.3,6.3,76.44,0,0,,,,14.1,7.6,179,1010.2,56.5,14.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T02:00:00,10,9,6.5,79.21,0,0,,,,11.2,7.7,188,1010.2,55.5,14.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T03:00:00,9.6,8.6,6.3,79.8,0,0,,,,,7.8,187,1010.2,34.1,11.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T04:00:00,9.5,8.4,6.5,81.64,0,0,,,,18,8.1,193,1010.2,56.5,12.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T05:00:00,9.6,8.4,7,83.71,0,0,,,,14.8,8.6,183,1010.2,67.7,11,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T06:00:00,9.6,7.9,7,83.9,0,0,,,,18.4,11.3,182,1010.2,89.4,8.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T07:00:00,9.4,7.7,7.4,87,0,0,,,,24.8,11.8,201,1010.2,99.2,7.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T08:00:00,9.2,7.4,7.7,90.24,0.269,100,rain,,,25.6,11.5,204,1010.2,99.2,7.1,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T09:00:00,9.2,7.5,7.7,90.33,0.224,100,rain,,,22.3,11.4,238,1010.8,98.5,7.1,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T10:00:00,9.2,7.6,7.7,90.25,0,0,,,,18.8,11,203,1010.8,99.2,7.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T11:00:00,10,10,7.9,86.71,0.015,100,rain,,,29.5,12.7,213,1011.2,95.5,10.3,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T12:00:00,11.1,11.1,7.2,76.89,0.014,100,rain,,,29.5,12.5,237,1011.6,90,17.9,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T13:00:00,11.8,11.8,5.4,65.08,0,0,,,,32.1,19.4,232,1011.9,86.4,13,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T14:00:00,12.8,12.8,3.7,53.73,0,0,,,,45.5,19.9,256,1011.9,63.5,13.7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T15:00:00,12.9,12.9,3.1,51.32,0,0,,,,35.9,16.7,256,1011.6,50.1,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T16:00:00,12.8,12.8,1.9,47.44,0,0,,,,38.7,19.1,243,1011.1,48.7,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T17:00:00,12,12,2.6,52.28,0,0,,,,32,15.6,239,1010.8,83.6,14,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T18:00:00,11.4,11.4,2.4,53.76,0,0,,,,25.9,11.9,237,1011.6,90,28.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T19:00:00,10.5,10.5,2.7,58.52,0,0,,,,22.3,11,211,1012.3,73,29.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T20:00:00,9.7,8.2,3.3,64.28,0,0,,,,14.8,10.6,200,1012.2,26,29.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T21:00:00,8.8,7.7,3.3,68.22,0,0,,,,11.2,7.4,191,1012.2,31.8,25.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T22:00:00,8.3,6.5,3.3,71.24,0,0,,,,17.3,10.4,201,1012.3,25.6,25.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-21T23:00:00,7.4,6,3.3,75.46,0,0,,,,11.2,7.9,182,1012.2,25.6,27.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T00:00:00,6.9,5.5,3.3,77.98,0,0,,,,14.8,7.4,181,1012.2,31.1,28.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T01:00:00,6.6,4.9,3.3,79.65,0,0,,,,17.8,8.2,179,1011.9,23.6,32.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T02:00:00,5.9,4.2,3.1,82.26,0,0,,,,,7.8,173,1011.2,0,32,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T03:00:00,5.4,3.5,2.7,82.6,0,0,,,,14.8,8.2,178,1010.8,11.8,28.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T04:00:00,5,2.5,2.7,85.16,0,0,,,,21,10.9,170,1010.5,20.6,23,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T05:00:00,4.7,2.1,2.8,87.68,0,0,,,,,10.9,158,1010.4,21.3,17.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T06:00:00,3.8,1.6,2.5,90.99,0,0,,,,14.8,8.6,161,1010.2,23.7,20.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07146099999,07147099999,07150099999"
paris,2007-02-22T07:00:00,4.6,2,2.8,88.34,0,0,,,,17.9,10.9,158,1009.9,55.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T08:00:00,4.6,1.9,2.9,88.54,0,0,,,,22,11.2,157,1009.9,88,10.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T09:00:00,5.2,2.1,3.7,90.22,0,0,,,,25.3,14.4,168,1010.2,90,9.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T10:00:00,6.2,3.9,4.3,87.18,0,0,,,,22.6,11.3,170,1009.7,90,9.7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T11:00:00,7.7,5.6,4.8,81.86,0,0,,,,22.3,12.1,167,1009.7,97.4,11.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T12:00:00,9.5,7.4,5.5,76.02,0,0,,,,29.2,14.7,162,1009.7,97.4,11.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T13:00:00,10.8,10.8,5.8,71.13,0,0,,,,29.6,15.6,172,1009.1,97.4,13.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T14:00:00,11.9,11.9,5.8,66.3,0,0,,,,29.2,16,172,1008.4,90,16.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T15:00:00,12.4,12.4,5.5,62.67,0,0,,,,31.7,16.3,182,1008.1,98.2,17,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T16:00:00,12.2,12.2,5.2,62.66,0,0,,,,35.4,19.2,191,1008.1,98.9,17,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T17:00:00,10.8,10.8,6.4,73.93,0.03,100,rain,,,35.6,15.9,190,1008.1,99.3,9.4,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T18:00:00,10,10,7.2,82.39,0.37,100,rain,,,29.5,15.1,180,1008.1,92.8,12.8,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T19:00:00,9.7,7.8,6.7,81.64,0,0,,,,29.7,13,180,1008.4,55.6,16.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T20:00:00,9,7.1,6.9,86.61,0,0,,,,,12.4,173,1008.7,77.5,12.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07146099999,07147099999,07150099999"
paris,2007-02-22T21:00:00,9,6.7,6.5,84.57,0,0,,,,,14.8,175,1008.4,45.3,11.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07146099999,07147099999,07150099999"
paris,2007-02-22T22:00:00,8.6,6.7,6.2,84.84,0,0,,,,26.2,12.1,177,1008.4,46.3,14,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-22T23:00:00,8.4,6.3,6.2,86.24,0,0,,,,22.3,12.2,180,1008.4,21.7,14,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T00:00:00,7.9,5.6,6,87.52,0,0,,,,22.3,13.5,184,1008.4,19.7,14,,,,,Clear,clear-night,"07149099999,07146099999,07147099999,07150099999"
paris,2007-02-23T01:00:00,7.7,5.6,5.7,86.65,0,0,,,,28.2,11.8,180,1008.1,8.2,15.9,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T02:00:00,7.2,5.2,5.6,89.53,0,0,,,,14.8,10.5,158,1008.1,31.5,20.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07146099999,07150099999"
paris,2007-02-23T03:00:00,7.8,5.4,5.8,86.92,0,0,,,,,13.9,171,1008.1,68,13.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T04:00:00,8.1,6,5.7,85.21,0,0,,,,25.5,12.1,180,1007.1,49.7,12.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T05:00:00,8,5.6,5.8,85.53,0,0,,,,,14.5,163,1007.1,78.8,10.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T06:00:00,8,5.9,5.8,85.76,0.028,100,rain,,,14.8,12.3,170,1007.1,75.8,9.4,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
